id,User,appended,checked,company,direction,image_url,item_url,subtitle,title,website,website_url
142,Ptrs,True,True,google,NEG,https://www.washingtonpost.com/pbox.php?url=https://posttv-thumbnails-prod.s3.amazonaws.com/01-17-2018/t_1516218123457_name_bestrippa.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517,https://www.washingtonpost.com/video/business/technology/fun-or-concerning-googles-art-selfie-app-raises-privacy-fears/2018/01/17/b709700e-fbb8-11e7-9b5d-bbf0da31214d_video.html,1/17/2018,Fun or concerning? Googles art selfie app raises privacy fears - The Washington Post,www.usatoday.com/money,https://www.washingtonpost.com/business/
143,Ptrs,True,True,apple,POS,https://www.washingtonpost.com/pbox.php?url=http://www.washingtonpost.com/blogs/the-switch/files/2018/01/Apple_Construction_01172018.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517,https://www.washingtonpost.com/news/the-switch/wp/2018/01/17/apple-to-open-new-u-s-campus-pledges-to-bring-350-billion-and-20000-jobs-to-the-u-s-within-next-five-years/,1/17/2018,"Apple pledges to spend $350 billion and bring 20,000 jobs to the U.S. within next five years - The Washington Post",www.usatoday.com/money,https://www.washingtonpost.com/business/
144,Ptrs,True,True,nestle,POS,https://www.washingtonpost.com/rf/image_1484w/2010-2019/Wires/Images/2018-01-16/Getty/905729402.jpg?t=20170517,https://www.washingtonpost.com/news/wonk/wp/2018/01/17/why-nestle-sold-its-u-s-candy-business-and-bought-a-vitamin-company/,1/17/2018,Why Nestle sold its U.S. candy business  and bought a vitamin company - The Washington Post,www.usatoday.com/money,https://www.washingtonpost.com/business/
145,Ptrs,True,True,goldman,POS,https://www.washingtonpost.com/rf/image_1484w/2010-2019/Wires/Online/2018-01-17/Bloomberg/Images/goldman-s-bright-spots-keep-5-billion-goal-within-reach.jpg?t=20170517,https://www.washingtonpost.com/business/goldmans-bright-spots-keep-its-5-billion-goal-within-reach-gadfly/2018/01/17/cbbe4588-fb9f-11e7-9b5d-bbf0da31214d_story.html,1/17/2018,Goldmans Bright Spots Keep Its $5 Billion Goal Within Reach: Gadfly - The Washington Post,www.usatoday.com/money,https://www.washingtonpost.com/business/
146,Ptrs,True,True,facebook,POS,https://www.washingtonpost.com/rf/image_1484w/2010-2019/Wires/Images/2016-05-26/Getty/AFP_B84QD.jpg?t=20170517,https://www.washingtonpost.com/news/the-switch/wp/2018/01/17/facebook-opens-probe-into-russian-involvement-in-brexit/,1/17/2018,Facebook opens probe into Russian involvement in Brexit - The Washington Post,www.usatoday.com/money,https://www.washingtonpost.com/business/
147,Ptrs,True,True,apple,NEG,https://www.gannett-cdn.com/-mm-/e5924a13aa17272495f3e9a4c7bafe580b62960b/c=0-138-3600-2163&r=x1683&c=3200x1680/local/-/media/2016/12/28/USATODAY/usatsports/iphone-battery-hero.jpg,https://www.usatoday.com/story/tech/talkingtech/2018/01/16/those-old-iphone-batteries-suing-lawyer-wants-apple-keep-them/1037770001/,1/17/2018,Apple's old iPhone batteries: Suing lawyer wants Apple to keep them,wsj.com,https://www.usatoday.com
148,Ptrs,True,True,apple,NEG,https://www.gannett-cdn.com/-mm-/de60eedfea6c496aef0985ccb592813f4657c5eb/c=0-51-1024-630&r=x803&c=1600x800/local/-/media/2018/01/09/USATODAY/USATODAY/636511215936302541-AX070-029C-9.jpg,https://www.usatoday.com/story/tech/columnist/baig/2018/01/16/smartphone-maker-rival-samsung-and-apple-gets-throttled-u-s/1035782001/,1/17/2018,Security risk? Lawmakers try to stop AT&T; from dealing with iPhone rival Huawei,wsj.com,https://www.usatoday.com
149,Ptrs,True,True,tesla,POS,https://www.gannett-cdn.com/-mm-/ade4e79a17d092f7efb5220aad4818298ee1503f/c=0-452-5194-3386&r=x1683&c=3200x1680/local/-/media/2018/01/13/USATODAY/USATODAY/636514491183558455-XXX-136874-010.JPG,https://www.usatoday.com/story/money/cars/2018/01/16/we-rented-tesla-model-3-new-owner-call-spartan-high-tech-and-compelling/1030860001/,1/17/2018,Tesla Model 3 review: We rented one from a brand-new owner. It impressed.,wsj.com,https://www.usatoday.com
150,Ptrs,True,True,goldman,NEG,http://www.telegraph.co.uk/content/dam/business/2017/03/24/TELEMMGLPICT000124021391-xlarge_trans_NvBQzQNjv4BqpVlberWd9EgFPZtcLiMQfyf2A9a6I9YchsjMeADBa08.jpeg,http://www.telegraph.co.uk/business/2018/01/17/goldman-sachs-suffers-rare-quarterly-loss-corporate-giants-take/,2018-01-17,Goldman Sachs suffers rare quarterly loss as corporate giants take hit on Trump tax reform,usatoday.com,http://www.telegraph.co.uk/business/companies
151,Ptrs,True,True,facebook,POS,http://www.telegraph.co.uk/content/dam/technology/2018/01/17/TELEMMGLPICT000151562241-xlarge_trans_NvBQzQNjv4BqpVlberWd9EgFPZtcLiMQfyf2A9a6I9YchsjMeADBa08.jpeg,http://www.telegraph.co.uk/technology/2018/01/17/facebook-launches-investigation-eu-referendum-interference/,2018-01-17,Facebook launches investigation into Russian influence in EU referendum,usatoday.com,http://www.telegraph.co.uk/business/companies
152,Ptrs,True,True,apple,POS,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/inMmvqeCJPiU/v0/1200x834.jpg,https://www.bloomberg.com/news/articles/2018-01-17/apple-is-said-to-give-employees-2-500-bonuses-after-new-tax-law,1/17/2018,"Apple Gives Employees $2,500 Bonuses After New Tax Law - Bloomberg",telegraph.co.uk,https://www.bloomberg.com/europe
153,Ptrs,True,True,barclays,NEG,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iJM9s6ly0g6Y/v0/1200x767.jpg,https://www.bloomberg.com/news/articles/2018-01-17/barclays-is-said-to-cut-up-to-100-senior-investment-bank-staff,1/17/2018,Barclays Is Cutting Up to 100 Senior Investment Bank Staff - Bloomberg,telegraph.co.uk,https://www.bloomberg.com/europe
154,Ptrs,True,True,barclays,NEG,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iRlpI7.K0XOk/v0/1200x801.jpg,https://www.bloomberg.com/news/articles/2018-01-17/u-s-charges-former-barclays-n-y-forex-head-with-front-running,1/17/2018,Third Barclays Trader Faces U.S. Charges in FX Scandal - Bloomberg,telegraph.co.uk,https://www.bloomberg.com/europe
155,Ptrs,True,True,goldman,NEG,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iZ4Mp.2.XSL4/v0/1200x800.jpg,https://www.bloomberg.com/news/articles/2018-01-17/goldman-s-solomon-said-to-be-victim-of-1-2-million-wine-theft,1/17/2018,Goldman's No. 2 Allegedly Swindled Out of $1.2 Million of Wine by Assistant - Bloomberg,telegraph.co.uk,https://www.bloomberg.com/europe
156,Ptrs,True,True,facebook,POS,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iRfDmx3n8dHI/v0/1200x800.jpg,https://www.bloomberg.com/news/articles/2018-01-17/facebook-investigating-possible-russia-meddling-in-brexit-vote,1/17/2018,Facebook Is Investigating Possible Russia Meddling in Brexit - Bloomberg,telegraph.co.uk,https://www.bloomberg.com/europe
157,Ptrs,True,True,apple,POS,https://media.npr.org/include/images/facebook-default-wide.jpg?s=1400,https://www.npr.org/2018/01/17/578666058/apple-says-it-will-create-20-000-jobs-with-new-campus,1/17/2018,"Apple Says It Will Create 20,000 Jobs With New Campus : NPR",theguardian.com,https://www.npr.org/sections/business/
158,Ptrs,True,True,toyota,POS,https://media.npr.org/include/images/facebook-default-wide.jpg?s=1400,https://www.npr.org/2018/01/16/578422417/toyota-announces-makeover-of-its-flagship-car,1/17/2018,Toyota Announces Makeover Of Its Flagship Car : NPR,theguardian.com,https://www.npr.org/sections/business/
159,Ptrs,True,True,amazon,POS,https://static01.nyt.com/images/2018/01/18/business/19AMAZON/19AMAZON-facebookJumbo-v2.jpg,https://www.nytimes.com/2018/01/18/technology/amazon-finalists-headquarters.html,2018-01-18,Amazon Chooses 20 Finalists for Second Headquarters - The New York Times,nytimes.com,https://www.nytimes.com/section/business?action=click&pgtype=Homepage&region=TopBar&module=HPMiniNav&contentCollection=Business&WT.nav=page
160,Ptrs,True,True,ibm,POS,https://static01.nyt.com/images/2018/01/18/business/18IBM-1/18IBM-1-facebookJumbo-v3.jpg,https://www.nytimes.com/2018/01/17/technology/ibm-earnings.html,2018-01-17,IBM May Finally Stop Shrinking. But Is It a Turnaround? - The New York Times,nytimes.com,https://www.nytimes.com/section/business?action=click&pgtype=Homepage&region=TopBar&module=HPMiniNav&contentCollection=Business&WT.nav=page
161,Ptrs,True,True,apple,POS,https://static01.nyt.com/images/2018/01/19/business/dealbookemail/19db-briefing-hq2/19db-briefing-hq2-facebookJumbo.jpg,https://www.nytimes.com/2018/01/18/business/dealbook/apple-taxes-trump.html,2018-01-18,Whos Still in Amazons HQ2 Contest: DealBook Briefing - The New York Times,nytimes.com,https://www.nytimes.com/section/business?action=click&pgtype=Homepage&region=TopBar&module=HPMiniNav&contentCollection=Business&WT.nav=page
162,Ptrs,True,True,goldman,NEG,https://static01.nyt.com/images/2018/01/18/autossell/18xp-stolenWine-2/18xp-stolenWine-2-facebookJumbo.jpg,https://www.nytimes.com/2018/01/17/us/rare-wines-stolen-goldman-sachs.html,2018-01-17,"Assistant to Goldman Sachs Executive Stole and Sold His Rare Wines, U.S. Says - The New York Times",nytimes.com,https://www.nytimes.com/section/business?action=click&pgtype=Homepage&region=TopBar&module=HPMiniNav&contentCollection=Business&WT.nav=page
163,Ptrs,True,True,nintendo,POS,http://i2.cdn.turner.com/money/dam/assets/180118130311-nintendo-cardboard-toy-fishing-rod-switch-780x439.jpg,http://money.cnn.com/2018/01/18/technology/nintendo-switch-lab-cardboard-cutouts/index.html,1/18/2018,"Nintendo launches DIY cardboard toys for Switch - Jan. 18, 2018 ",cnn.com,http://money.cnn.com/technology
164,Ptrs,True,True,nestle,NEG,https://thenypost.files.wordpress.com/2017/05/download-2.jpg?quality=90&strip=all&w=728,https://nypost.com/2018/01/17/you-wont-be-seeing-nestle-candies-in-the-us-soon/,1/18/2018,You wont be seeing Nestle candies in the US soon | New York Post,abcnews.go.com,http://nypost.com/business/
165,Ptrs,True,True,goldman,NEG,http://www.trbimg.com/img-5a60b75c/turbine/ct-biz-goldman-sachs-wine-theft-20180118,http://www.chicagotribune.com/business/ct-biz-goldman-sachs-wine-theft-20180118-story.html#nt=oft02a-1li3,1/18/2018,Ex-personal assistant charged with $1.2-million wine theft from top Goldman Sachs executive - Chicago Tribune,nypost.com,http://www.chicagotribune.com/business/
166,Ptrs,True,True,morgan-stanley,POS,https://a57.foxnews.com/images.foxnews.com/content/fox-business/markets/2018/01/18/morgan-stanley-tops-estimates-on-underwriting-wealth-management/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1516290399087.jpg?ve=1,http://www.foxbusiness.com/markets/2018/01/18/morgan-stanley-tops-estimates-on-underwriting-wealth-management.html,1/18/2018,"Morgan Stanley tops estimates on underwriting, wealth management | Fox Business",chicagotribune.com,http://www.foxbusiness.com/
167,Ptrs,True,True,verizon,NEG,http://global.fncstatic.com/static/cq/fb/img/all/og-fox-business.png,http://www.foxbusiness.com/markets/2018/01/18/why-2017-was-year-to-forget-for-verizon-communications-inc.html,1/18/2018,Why 2017 Was a Year to Forget for Verizon Communications Inc. | Fox Business,chicagotribune.com,http://www.foxbusiness.com/
168,Ptrs,True,True,intel,NEG,https://s.yimg.com/uu/api/res/1.2/BgAeRdtlZatiBbxRWDloXQ--~B/aD0xNjAwO3c9MTIwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://globalfinance.zenfs.com/en_us/News/Reuters/5641988d115fa28a032c9b9b93d72df6,https://finance.yahoo.com/news/intel-big-problem-needs-act-090009998.html,1/18/2018,Intel Has a Big Problem. It Needs to Act Like It,foxbusiness.com,https://finance.yahoo.com/tech/
169,Ptrs,True,True,amazon,POS,https://media3.s-nbcnews.com/j/newscms/2017_36/2147061/170907-amazon-mn-1414_5d978563861295799ce373b2da393976.nbcnews-fp-1200-630.jpg,https://www.nbcnews.com/business/business-news/amazon-picks-20-finalists-hq2-second-headquarters-location-n838726,1/18/2018,Amazon picks 20 finalists for 'HQ2' second headquarters location - NBC News,finance.yahoo.com,https://www.nbcnews.com/business
170,Ptrs,True,True,morgan-stanley,NEG,https://www.gannett-cdn.com/-mm-/09aa8db2b998e5f914ca19e2973ab8bec7048952/c=0-275-5400-3326&r=x1683&c=3200x1680/local/-/media/2018/01/18/USATODAY/USATODAY/636518614115280619-AP18018036045476.jpg,https://www.usatoday.com/story/money/markets/2018/01/18/morgan-stanley-shares-pop-better-than-expected-earnings/1043401001/,1/18/2018,Morgan Stanley's profits fall 59% due to tax law,newsweek.com,https://www.usatoday.com/money/business/
171,Ptrs,True,True,goldman,NEG,https://www.gannett-cdn.com/-mm-/fc6c4ade4c8230beb5a8d47a20ed0e0f97ff56ea/c=0-293-5760-3547&r=x1683&c=3200x1680/local/-/media/2018/01/17/USATODAY/USATODAY/636518119582799348-ML-Goldman-Sachs-0928.jpg,https://www.usatoday.com/story/money/2018/01/17/ex-assistant-accused-stealing-1-2-m-wine-goldman-sachs-boss/1042497001/,1/18/2018,Ex-assistant accused of $1.2M wine theft from Goldman Sachs boss,newsweek.com,https://www.usatoday.com/money/business/
172,Ptrs,True,True,aetna,NEG,https://www.gannett-cdn.com/-mm-/eaab9feddbb0eb3b0fc12977a3bfe4783de0ec83/c=0-70-1022-647&r=x803&c=1600x800/local/-/media/2017/08/03/USATODAY/USATODAY/636373576286633958-XXX-IMG-AETNA-HEADQUARTERS-M-1-1-86IRTLGR-92044951.JPG,https://www.usatoday.com/story/money/2018/01/17/settlement-aetna-pay-17-m-over-mailing-revealed-hiv-meds/1041417001/,1/18/2018,Aetna to pay $17M over mailing that revealed HIV meds,newsweek.com,https://www.usatoday.com/money/business/
173,Ptrs,True,True,morgan-stanley,POS,https://www.washingtonpost.com/rf/image_1484w/2010-2019/Wires/Online/2018-01-18/Bloomberg/Images/morgan-stanley-confirms-its-status-as-the-new-reliable.jpg?t=20170517,https://www.washingtonpost.com/business/morgan-stanley-confirms-its-status-as-the-new-reliable-gadfly/2018/01/18/43a66214-fc64-11e7-9b5d-bbf0da31214d_story.html,1/18/2018,Morgan Stanley Confirms Its Status as the New Reliable: Gadfly - The Washington Post,www.usatoday.com/money,https://www.washingtonpost.com/business/
174,Ptrs,True,True,apple,POS,https://www.gannett-cdn.com/-mm-/403ef77445f4b28964c33232ce35da47f3525530/c=0-32-580-358&r=x803&c=1600x800/local/-/media/2018/01/17/USATODAY/usatsports/apple-repatriate-350-billion_large.jpg,https://www.usatoday.com/story/tech/2018/01/18/apple-tim-cook-iphone-batter-software-update/1043095001/,1/18/2018,Tim Cook: Apple update will allow user to stop iPhone from slowing down,wsj.com,https://www.usatoday.com
175,Ptrs,True,True,apple,NEG,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iqjOTcb1QZoM/v0/1200x800.jpg,https://www.bloomberg.com/news/articles/2018-01-18/apple-s-38-billion-u-s-taxes-don-t-change-irish-bill-eu-says,1/18/2018,EU Tells Apple It Still Has to Show Them the Money - Bloomberg,telegraph.co.uk,https://www.bloomberg.com/europe
176,Ptrs,True,True,intel,NEG,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iM.QiZ_Yfsio/v0/1200x630.jpg,https://www.bloomberg.com/news/features/2018-01-18/intel-has-a-big-problem-it-needs-to-act-like-it,1/18/2018,Intel Has a Big Problem. It Needs to Act Like It - Bloomberg,telegraph.co.uk,https://www.bloomberg.com/europe
177,Ptrs,True,True,apple,NEG,https://media.npr.org/assets/img/2018/01/18/ap_17305690577768_wide-cb58fe146e9618edd22805485aaf0ef3c7269b9e.jpg?s=1400,https://www.npr.org/sections/thetwo-way/2018/01/18/578794272/apple-plans-to-create-20-000-jobs-and-build-new-campus,1/18/2018,"Apple Plans To Create 20,000 Jobs And Build New Campus : The Two-Way : NPR",theguardian.com,https://www.npr.org/sections/business/
178,Ptrs,True,True,apple,POS,https://media.npr.org/include/images/facebook-default-wide.jpg?s=1400,https://www.npr.org/2018/01/18/578800236/apple-says-it-will-create-20-000-jobs-in-the-u-s,1/18/2018,"Apple Says It Will Create 20,000 Jobs In The U.S. : NPR",theguardian.com,https://www.npr.org/sections/business/
179,Ptrs,True,True,amazon,POS,https://static01.nyt.com/images/2018/01/18/business/19AMAZONCITIES-1/19AMAZONCITIES-1-facebookJumbo.jpg,https://www.nytimes.com/2018/01/18/technology/cities-amazon-headquarters.html,2018-01-18,Where Amazon May Build Its New Headquarters - The New York Times,nytimes.com,https://www.nytimes.com/section/business?action=click&pgtype=Homepage&region=TopBar&module=HPMiniNav&contentCollection=Business&WT.nav=page
180,Ptrs,True,True,amazon,POS,https://static01.nyt.com/images/2018/01/19/business/19amazon-toronto/19amazon-toronto-facebookJumbo.jpg,https://www.nytimes.com/2018/01/18/business/why-toronto-made-the-playoffs-for-amazons-headquarters.html,2018-01-18,Why Toronto Made the Playoffs for Amazons Headquarters - The New York Times,nytimes.com,https://www.nytimes.com/section/business?action=click&pgtype=Homepage&region=TopBar&module=HPMiniNav&contentCollection=Business&WT.nav=page
181,Ptrs,True,True,amazon,NEG,https://static01.nyt.com/images/2018/01/19/business/dealbook/19db-viewsamazon1/merlin_132136118_d124d542-c772-4d18-a332-bcb11b3372e0-facebookJumbo.jpg,https://www.nytimes.com/2018/01/18/business/dealbook/amazon-hq2-choices-are-disappointingly-undisruptive.html,2018-01-18,Amazon HQ2 Choices Are Disappointingly Undisruptive - The New York Times,nytimes.com,https://www.nytimes.com/section/business?action=click&pgtype=Homepage&region=TopBar&module=HPMiniNav&contentCollection=Business&WT.nav=page
182,Ptrs,True,True,ibm,NEG,https://static01.nyt.com/images/2018/01/19/business/19ibm1/merlin_132373538_23d3bba6-6ce9-411c-8157-c62aa375f8c6-facebookJumbo.jpg,https://www.nytimes.com/2018/01/18/business/ibm-revenue.html,2018-01-18,IBM Ends 22-Quarter Streak of Falling Revenue - The New York Times,nytimes.com,https://www.nytimes.com/section/business?action=click&pgtype=Homepage&region=TopBar&module=HPMiniNav&contentCollection=Business&WT.nav=page
183,Ptrs,True,True,ibm,POS,http://i2.cdn.turner.com/money/dam/assets/180118173505-ibm-logo-780x439.jpg,http://money.cnn.com/2018/01/18/technology/business/ibm-q4-earnings/index.html,1/19/2018,"IBM's sales grew for the first time in 5 years - Jan. 18, 2018 ",cnn.com,http://money.cnn.com/technology
184,Ptrs,True,True,facebook,POS,http://i2.cdn.turner.com/money/dam/assets/180118095948-kenneth-chenault-780x439.jpg,http://money.cnn.com/2018/01/18/technology/facebook-board-kenneth-chenault/index.html,1/19/2018,"Facebook adds first black board member: American Express' Kenneth Chenault - Jan. 18, 2018 ",cnn.com,http://money.cnn.com/technology
185,Ptrs,True,True,uber,NEG,https://ichef-1.bbci.co.uk/news/1024/media/images/77987000/jpg/_77987588_77987586.jpg,http://www.bbc.com/news/av/technology-29474961/taking-a-ride-with-uber-founder,1/19/2018,Taking a ride with Uber founder Travis Kalanick - BBC News,forbes.com,http://www.bbc.com/news/business
186,Ptrs,True,True,morgan-stanley,POS,https://thenypost.files.wordpress.com/2017/11/gettyimages-78568828.jpg?quality=90&strip=all&w=1200,https://nypost.com/2018/01/18/morgan-stanley-flies-high-on-wealth-management/,1/19/2018,Morgan Stanley flies high on wealth management | New York Post,abcnews.go.com,http://nypost.com/business/
187,Ptrs,True,True,amazon,POS,http://www.trbimg.com/img-5a61592e/turbine/ct-biz-amazon-hq2-headquarters-chicago-chances-20180118,http://www.chicagotribune.com/business/ct-biz-amazon-hq2-headquarters-chicago-chances-20180118-story.html#nt=oft13a-17gp1,1/19/2018,Chicago made Amazons short list. Theres still plenty of competition. - Chicago Tribune,nypost.com,http://www.chicagotribune.com/business/
188,Ptrs,True,True,netflix,NEG,http://global.fncstatic.com/static/cq/fb/img/all/og-fox-business.png,http://www.foxbusiness.com/markets/2018/01/19/3-growth-stocks-that-could-put-netflixs-returns-to-shame.html,1/19/2018,3 Growth Stocks That Could Put Netflix's Returns to Shame | Fox Business,chicagotribune.com,http://www.foxbusiness.com/
189,Ptrs,True,True,ibm,NEG,http://global.fncstatic.com/static/cq/fb/img/all/og-fox-business.png,http://www.foxbusiness.com/markets/2018/01/18/ibm-struggled-with-tax-man-in-4th-quarter.html,1/19/2018,IBM Struggled With the Tax Man in the 4th Quarter | Fox Business,chicagotribune.com,http://www.foxbusiness.com/
190,Ptrs,True,True,amazon,POS,https://img.huffingtonpost.com/asset/5a60c6901e00003d005adb29.jpeg?cache=yshdipy0fc&ops=1910_1000,https://www.huffingtonpost.com/entry/amazon-headquarters-20-finalists_us_5a60bbeee4b01b82649d469d?section=us_business,1/19/2018,Amazon Narrows Down Second Headquarters List To 20 Possibilities | HuffPost,nbcnews.com,https://www.huffingtonpost.com/section/business/
191,Ptrs,True,True,apple,POS,http://s.newsweek.com/sites/www.newsweek.com/files/styles/full/public/2018/01/19/apple-headquarters-where-tim-cook.jpg,http://www.newsweek.com/where-will-apple-build-its-second-headquarters-tim-cook-narrows-list-785220,1/19/2018,Where Will Apple Build its Second Headquarters? Tim Cook Narrows the List,newser.com,http://www.newsweek.com/business
192,Ptrs,True,True,ibm,NEG,https://www.gannett-cdn.com/-mm-/590b642c1dc42758726143b4ac33f5463e13d38a/c=0-30-580-356&r=x803&c=1600x800/local/-/media/2018/01/18/USATODAY/usatsports/ibms-global-center-for-watson-iot-in-munich-germanyjpg-1_large.jpg,https://www.usatoday.com/story/money/markets/2018/01/19/earnings-report-ibm-shares-fall-despite-first-growth-23-quarters/1047246001/,1/19/2018,Earnings: IBM shares fall despite first growth in 23 quarters,newsweek.com,https://www.usatoday.com/money/business/
193,Ptrs,True,True,wells-fargo,NEG,https://www.gannett-cdn.com/-mm-/54b203d37015b46faccf4b0f0132810c7427e102/c=0-153-3000-1848&r=x803&c=1600x800/local/-/media/2018/01/11/USATODAY/USATODAY/636512928066756509-XXX-IMG-WELLS-FARGO-EARNINGS-1-1-CUJVDTKL.JPG,https://www.usatoday.com/story/money/2018/01/18/wells-fargo-working-fix-glitch-double-charges-online-bill-pay-customers-says-its-working-correct-gli/1044322001/,1/19/2018,Glitch: Wells Fargo double charges online bill-pay customers,newsweek.com,https://www.usatoday.com/money/business/
194,Ptrs,True,True,hsbc,NEG,http://www.telegraph.co.uk/content/dam/business/2016/09/26/hsbc-xlarge_trans_NvBQzQNjv4BqpJliwavx4coWFCaEkEsb3kvxIt-lGGWCWqwLa_RXJU8.jpg,http://www.telegraph.co.uk/business/2018/01/18/hsbc-pay-100m-currency-rigging-settlement/,2018-01-18,HSBC to pay $100m in currency rigging settlement,usatoday.com,http://www.telegraph.co.uk/business/companies
195,Ptrs,True,True,bp,POS,http://www.telegraph.co.uk/content/dam/business/2016/04/18/95697258_A_worker_checks_the_valve_of_an_oil_pipe_at_Al-Sheiba_oil_refinery_in_the_southern_Iraq-xlarge_trans_NvBQzQNjv4BqZgEkZX3M936N5BQK4Va8RTgjU7QtstFrD21mzXAYo54.jpg,http://www.telegraph.co.uk/business/2018/01/18/bp-returns-northern-iraqs-recaptured-oil-fields/,2018-01-18,BP returns to northern Iraqs recaptured oil fields,usatoday.com,http://www.telegraph.co.uk/business/companies
196,Ptrs,True,True,santander,NEG,http://www.telegraph.co.uk/content/dam/business/2016/04/27/Nathan_Bostock__ch_3560264b-xlarge_trans_NvBQzQNjv4BqpJliwavx4coWFCaEkEsb3kvxIt-lGGWCWqwLa_RXJU8.jpg,http://www.telegraph.co.uk/business/2018/01/18/santander-uk-boss-linked-rbs-business-mistreatment-scandal/,2018-01-18,Santander UK boss linked to RBS business mistreatment scandal in Commons debate,usatoday.com,http://www.telegraph.co.uk/business/companies
197,Ptrs,True,True,facebook,POS,https://static01.nyt.com/images/2018/01/20/business/20facebook1/merlin_131864402_63961789-819a-40c9-9f71-0aa091704790-facebookJumbo.jpg,https://www.nytimes.com/2018/01/19/technology/facebook-news-feed.html,2018-01-19,Facebook to Let Users Rank Credibility of News - The New York Times,nytimes.com,https://www.nytimes.com/section/business?action=click&pgtype=Homepage&region=TopBar&module=HPMiniNav&contentCollection=Business&WT.nav=page
198,Ptrs,True,True,facebook,POS,http://i2.cdn.turner.com/money/dam/assets/170508120656-facebook-fake-news-780x439.jpg,http://money.cnn.com/2018/01/19/technology/facebook-news-trustworthy/index.html,1/20/2018,"Facebook to rank news outlets by trustworthiness - Jan. 19, 2018 ",cnn.com,http://money.cnn.com/technology
199,Ptrs,True,True,amazon,NEG,https://www.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2017/11/17/Editorial-Opinion/Images/2017-10-19T191933Z_278953337_RC16E170F8E0_RTRMADP_3_AMAZON-COM-HEADQUARTERS-2600.jpg?t=20170517,https://www.washingtonpost.com/news/made-by-history/wp/2018/01/20/the-toxic-practice-fueling-the-fierce-competition-over-amazons-headquarters/,1/20/2018,The toxic practice fueling the fierce competition over Amazons second headquarters - The Washington Post,www.usatoday.com/money,https://www.washingtonpost.com/business/
200,Ptrs,True,True,twitter,NEG,https://www.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2014/10/26/National-Economy/Images/2014-10-07T194742Z_01_TOR342_RTRIDSP_3_TWITTER-NSA.jpg?t=20170517,https://www.washingtonpost.com/news/the-switch/wp/2018/01/19/twitter-to-tell-677000-users-they-were-had-by-the-russians-some-signs-show-the-problem-continues/?tid=pm_business_pop,1/20/2018,"Twitter finds 14,000 new Russian accounts linked to the bots and trolls from the Internet Research Agency - The Washington Post",www.usatoday.com/money,https://www.washingtonpost.com/business/
201,Ptrs,True,True,twitter,NEG,https://www.gannett-cdn.com/-mm-/5d503664942430f5d44d6bdf692caf7d59e86193/c=0-135-4440-2643&r=x1683&c=3200x1680/local/-/media/2017/04/07/USATODAY/USATODAY/636271772366658483-AFP-AFP-ND4AT-90090772.JPG,https://www.usatoday.com/story/tech/news/2018/01/19/twitter-there-were-more-russian-trolls-than-we-thought/1050091001/,1/20/2018,Twitter: There were more Russian trolls than we thought,wsj.com,https://www.usatoday.com
202,Ptrs,True,True,facebook,POS,https://i.guim.co.uk/img/media/06fd813ecdb1cca3526eafa70467ed771c3c26c3/0_0_4793_2876/master/4793.jpg?w=1200&h=630&q=55&auto=format&usm=12&fit=crop&crop=faces%2Centropy&bm=normal&ba=bottom%2Cleft&blend64=aHR0cHM6Ly91cGxvYWRzLmd1aW0uY28udWsvMjAxOC8wMS8xOC9mYWNlYm9va19kZWZhdWx0LnBuZw&s=1138a04aaf1b6c4f1e05538704412d2c,https://www.theguardian.com/technology/2018/jan/19/facebook-hires-eurosport-chief-for-multibillion-live-sport-push,1/20/2018,Facebook hires Eurosport chief for multibillion live push | Technology | The Guardian,bloomberg.com,https://www.theguardian.com/uk/business
203,Ptrs,True,True,volkswagen,NEG,https://s3.reutersmedia.net/resources/r/?m=02&d=20180121&t=2&i=1223868724&w=1200&r=LYNXMPEE0K0CJ,http://www.reuters.com/article/us-volkswagen-emissions/audi-ordered-to-recall-127000-vehicles-over-emissions-paper-idUSKBN1FA0GR,1/21/2018,"
                Audi ordered to recall 127,000 vehicles over emissions: paper | Reuters",reuters.com,http://www.reuters.com/news/archive/businessNews?view=pagehttps://www.forbes.com/home_usa/#62fa69d6324b
204,Ptrs,True,True,apple,NEG,http://global.fncstatic.com/static/cq/fb/img/all/og-fox-business.png,http://www.foxbusiness.com/markets/2018/01/20/apple-inc-might-be-planning-to-kill-iphone-x-later-in-2018.html,1/21/2018,Apple Inc. Might Be Planning to Kill the iPhone X Later in 2018 | Fox Business,chicagotribune.com,http://www.foxbusiness.com/
